1245909, 37, 639.6486486486486,0,0,0,0, 37, 639.6486486486486
1778573, 1, 870.0,0,0,0,0, 1, 870.0
11976, 2, 3694.5,0,0,0,0, 2, 3694.5
1071177, 50, 670.46, 1, 79.0,0,0, 49, 682.530612244898
1513224, 3, 1361.0,0,0,0,0, 3, 1361.0
423476, 64, 567.515625,0,0,0,0, 64, 567.515625
1250316, 1, 471.0,0,0,0,0, 1, 471.0
1221437, 5, 1481.4,0,0,0,0, 5, 1481.4
1500821, 45, 591.6,0,0,0,0, 45, 591.6
1873959, 56, 754.3928571428571,0,0,0,0, 56, 754.3928571428571
1482319, 6, 4463.333333333333,0,0,0,0, 7, 3825.8571428571427
1109721, 57, 713.4736842105264,0,0,0,0, 57, 713.4736842105264
1391028, 2, 1058.0,0,0,0,0, 3, 652.0
77813, 6, 718.0,0,0,0,0, 6, 718.0
996311, 6, 554.0,0,0,0,0, 6, 554.0
1923160, 3, 3329.0,0,0,0,0, 3, 3329.0
263820, 1616, 888.4251237623762, 53, 161.32075471698113,0,0, 1565, 911.8900958466454
1923748, 1, 7812.0,0,0,0,0, 1, 7812.0
1288359, 5, 2203.2, 5, 2203.2, 5, 2203.2, 5, 2133.6
1685740, 2, 1074.0,0,0,0,0, 2, 1074.0
408577, 3254, 823.5316533497235, 47, 120.04255319148936,0,0, 3208, 833.5704488778055
1922796, 2, 3748.5,0,0,0,0, 2, 3748.5
1112008, 184, 522.2119565217391, 24, 78.75,0,0, 160, 588.73125
1156720, 12, 668.25,0,0,0,0, 12, 668.25
223345, 6, 552.0,0,0,0,0, 6, 552.0
1822365, 4, 1728.75,0,0,0,0, 4, 1728.75
682382, 3, 3003.6666666666665,0,0,0,0, 4, 2252.25
1922722, 3, 2129.0,0,0,0,0, 3, 2129.0
1231048, 169, 508.9881656804734, 11, 74.18181818181819,0,0, 158, 539.2594936708861
168238,0,0,0,0,0,0,0,0
1923233, 2, 1258.5,0,0,0,0, 2, 1258.5
1970065, 5, 1192.2,0,0,0,0, 6, 927.5
1206558, 266, 585.6503759398496, 4, 73.25,0,0, 262, 593.4732824427481
294381, 8342, 1276.3561496044115, 10785, 960.2981919332406, 8163, 1290.4902609334804, 10700, 961.794953271028
1891704, 2, 1669.5,0,0,0,0, 2, 1669.5
64791, 12066, 13268.299436432952, 160524, 301.91189479454783, 18778, 18047.19373735222, 146421, 248.5201371387984
1185359, 2, 3735.0,0,0,0,0, 2, 3735.0
1929150, 1, 6522.0,0,0,0,0, 1, 6522.0
229634, 6, 553.5,0,0,0,0, 6, 553.5
1922604, 1, 8334.0,0,0,0,0, 1, 8334.0
1922765, 2, 4057.5,0,0,0,0, 2, 4057.5
93678, 3, 871.0,0,0,0,0, 3, 871.0
648998, 284, 922.7112676056338,0,0,0,0, 242, 1001.3305785123966
656190, 10, 1551.9,0,0,0,0, 10, 1551.9
417192, 1, 351.0,0,0,0,0, 1, 351.0
148879, 5, 1452.0,0,0,0,0, 5, 1452.0
1922794, 1, 8850.0,0,0,0,0, 1, 8850.0
928289, 1, 7032.0,0,0,0,0, 1, 7032.0
871521, 7, 648.8571428571429,0,0,0,0, 7, 648.8571428571429
1923132, 1, 10593.0,0,0,0,0, 1, 10593.0
35612, 3, 2695.0,0,0,0,0, 3, 2695.0
1654582, 101, 1125.5148514851485, 6, 46.666666666666664,0,0, 95, 1193.6526315789474
75387, 5, 1813.2,0,0,0,0, 5, 1813.2
754072, 117, 622.0, 2, 81.0,0,0, 115, 631.408695652174
268591, 156, 782.3461538461538,0,0,0,0, 156, 782.3461538461538
1204543, 186, 635.2258064516129,0,0,0,0, 186, 635.2258064516129
211977, 5, 2351.8, 5, 2351.8, 5, 2351.8, 5, 2164.8
1016852, 3, 2149.0,0,0,0,0, 3, 2149.0
1814283, 82, 1003.6463414634146,0,0,0,0, 82, 1003.6463414634146
1504733, 6, 552.0,0,0,0,0, 6, 552.0
1534546, 1, 6441.0,0,0,0,0, 1, 6441.0
1906317, 6, 567.0,0,0,0,0, 6, 567.0
1610872, 62, 618.8225806451613,0,0,0,0, 62, 618.8225806451613
103603, 6, 1907.1666666666667, 6, 1907.1666666666667, 6, 1907.1666666666667, 6, 1715.5
1685781, 2, 939.0,0,0,0,0, 2, 939.0
1328029, 221, 627.0542986425339, 24, 75.25,0,0, 197, 694.2791878172588
1923530, 2, 4438.5,0,0,0,0, 2, 4438.5
1204531, 255, 580.4588235294118,0,0,0,0, 255, 580.4588235294118
576791, 162, 503.6975308641975, 23, 76.82608695652173,0,0, 140, 570.7714285714286
1493508, 217, 761.3917050691244,0,0,0,0, 217, 761.3917050691244
232800, 1, 8682.0,0,0,0,0, 1, 8682.0
1685759, 2, 963.0,0,0,0,0, 2, 963.0
33203, 11850, 1551.0028691983123, 30671, 531.7880082162303, 11763, 1561.804896710023, 30584, 533.0433233063039
1923453, 2, 3520.5,0,0,0,0, 2, 3520.5
1118369, 10, 1834.1,0,0,0,0, 11, 1667.4545454545455
1692242, 2, 877.5,0,0,0,0, 2, 877.5
32619, 2, 4728.0,0,0,0,0, 2, 4728.0
1542912, 103, 474.4660194174757, 3, 73.33333333333333,0,0, 101, 481.6930693069307
1150353, 1, 22176.0,0,0,0,0, 1, 22176.0
130556, 109, 905.6146788990826,0,0,0,0, 109, 905.6146788990826
292627, 1, 357.0,0,0,0,0, 1, 357.0
176106, 73, 504.6986301369863,0,0,0,0, 73, 504.6986301369863
1922889, 6, 2002.0,0,0,0,0, 6, 2002.0
1486428, 59, 645.1016949152543,0,0,0,0, 59, 645.1016949152543
1174526, 4, 774.5,0,0,0,0, 5, 601.8
312349, 7, 1003.2857142857143,0,0,0,0, 7, 1003.2857142857143
995049, 9, 815.6666666666666,0,0,0,0, 9, 815.6666666666666
1397670, 1, 357.0,0,0,0,0, 1, 357.0
11612, 6, 3931.0, 1, 8604.0, 1, 8604.0, 5, 2996.4
629725, 4, 2952.0,0,0,0,0, 4, 2952.0
1458670, 120, 464.9,0,0,0,0, 120, 464.9
1922669, 4, 4256.25,0,0,0,0, 4, 4256.25
1105383, 5, 518.4,0,0,0,0, 5, 518.4
112227, 7, 1021.2857142857143,0,0,0,0, 7, 1021.2857142857143
1923012, 2, 2142.0,0,0,0,0, 2, 2142.0
1296096, 7931, 1918.4969108561343, 48707, 249.16755291847167, 7829, 1942.1640056201302, 48605, 249.4764530398107
908124, 6, 561.5,0,0,0,0, 6, 561.5
1671798, 7, 1005.8571428571429,0,0,0,0, 7, 1005.8571428571429
1561150, 4, 1866.0,0,0,0,0, 4, 1866.0
1407055, 1921, 776.2701717855284, 55, 155.38181818181818,0,0, 1875, 790.6442666666667
665884, 52, 514.9615384615385,0,0,0,0, 52, 514.9615384615385
84589, 12, 2182.1666666666665,0,0,0,0, 4, 3606.0
1424280, 6, 1844.3333333333333,0,0,0,0, 6, 1844.0
263004, 6, 1471.5,0,0,0,0, 6, 1471.5
114529, 3833, 881.9632141925384, 63, 240.15873015873015,0,0, 3771, 892.4433837178467
1173766, 206, 588.9271844660194, 17, 75.29411764705883,0,0, 189, 635.1269841269841
157270, 3, 2284.0,0,0,0,0, 3, 2284.0
1701850, 46, 696.8478260869565,0,0,0,0, 46, 696.8478260869565
598494, 6, 712.5,0,0,0,0, 6, 712.5
1234884, 4, 783.25,0,0,0,0, 5, 581.4
1899566, 6, 1391.5,0,0,0,0, 6, 1391.5
1922379, 1, 7938.0,0,0,0,0, 1, 7938.0
1406788, 79, 596.8860759493671,0,0,0,0, 79, 583.0253164556962
1219896, 4, 1295.25,0,0,0,0, 6, 1250.5
307111, 1, 357.0,0,0,0,0, 1, 357.0
1123958, 31, 1350.5806451612902,0,0,0,0, 37, 864.4864864864865
1923775, 2, 1338.0,0,0,0,0, 2, 1338.0
867696, 208, 698.7692307692307,0,0,0,0, 208, 698.7692307692307
28274, 6, 2474.5,0,0,0,0, 6, 2285.5
6239, 46711, 1346.38511271435, 218397, 191.11186051090445, 28185, 3506.7114422565196, 195023, 208.23063433543737
1406791, 283, 545.0070671378091,0,0,0,0, 283, 531.8798586572439
180587, 6, 554.0,0,0,0,0, 6, 554.0
70796, 1, 6405.0,0,0,0,0, 1, 6405.0
1922590, 2, 3843.0,0,0,0,0, 2, 3843.0
1926501, 4, 2966.25,0,0,0,0, 4, 2966.25
12154, 3, 2664.0,0,0,0,0, 3, 2664.0
481315, 79, 1440.9113924050632,0,0,0,0, 79, 1440.9113924050632
1844928, 1, 873.0,0,0,0,0, 1, 873.0
1229760, 82, 481.609756097561,0,0,0,0, 82, 481.609756097561
1636250, 264, 590.2992424242424, 8, 79.25,0,0, 256, 606.26953125
355246, 75, 554.08,0,0,0,0, 75, 554.08
948595, 2825, 1160.6276106194691, 2829, 1158.9416755037116, 2773, 1179.5863685539127, 2777, 1033.478213899892
10831, 7, 597.4285714285714,0,0,0,0, 7, 597.4285714285714
1458711, 104, 629.8269230769231,0,0,0,0, 104, 629.8269230769231
1552662, 3, 2947.0,0,0,0,0, 3, 2947.0
1887648, 70, 611.8714285714286,0,0,0,0, 70, 611.8714285714286
1344113, 5, 2083.8,0,0,0,0, 5, 2083.8
12432, 6, 1308.0,0,0,0,0, 6, 1308.0
1819678, 2, 684.0,0,0,0,0, 2, 684.0
1923656, 3, 1423.0,0,0,0,0, 3, 1423.0
1746060, 1, 21939.0,0,0,0,0, 1, 21939.0
549445, 88, 676.5113636363636,0,0,0,0, 88, 676.5113636363636
223287, 9, 565.0,0,0,0,0, 9, 565.0
7668, 32275, 14394.001549186676, 333463, 280.65432446778203, 35795, 19567.940997346, 303102, 196.24248932702523
155414, 2, 2484.0,0,0,0,0, 2, 2484.0
1227492, 4085, 874.5297429620563, 60, 150.88333333333333,0,0, 4031, 883.9491441329695
1923167, 3, 3429.3333333333335,0,0,0,0, 5, 2057.4
1798085, 3, 1954.0,0,0,0,0, 3, 1954.0
1862826, 3, 719.0,0,0,0,0, 3, 719.0
1458852, 73, 520.931506849315,0,0,0,0, 73, 520.931506849315
748170, 1, 948.0,0,0,0,0, 1, 948.0
134681, 6, 709.0,0,0,0,0, 6, 709.0
7274, 16081, 6235.580374354829, 122374, 408.32619674113784, 20941, 9095.419416455758, 108251, 351.8947630968767
1340812, 210, 764.2571428571429,0,0,0,0, 210, 764.2571428571429
1560284, 47, 881.6170212765958,0,0,0,0, 47, 881.6170212765958
1294177, 1, 6702.0,0,0,0,0, 1, 6702.0
1266994, 5, 576.0,0,0,0,0, 5, 576.0
1873524, 4197, 882.5813676435549, 107, 160.46728971962617,0,0, 4096, 900.0732421875
1434070, 6, 1130.5,0,0,0,0, 6, 1130.5
345250, 2, 804.0,0,0,0,0, 2, 804.0
1434108, 3792, 873.4715189873418, 71, 257.5774647887324,0,0, 3724, 884.4830827067669
10320, 70, 2644.714285714286, 1, 815.0, 1, 815.0, 71, 1627.6478873239437
40279, 6, 1001.3333333333334,0,0,0,0, 7, 858.0
1147094, 541, 582.7781885397412, 7, 79.42857142857143,0,0, 534, 589.376404494382
642254, 2, 985.5,0,0,0,0, 2, 985.5
1555233, 71, 598.7464788732394,0,0,0,0, 72, 590.4166666666666
945250,0,0,0,0,0,0,0,0
40540, 7, 1071.0,0,0,0,0, 7, 1071.0
1105385, 3, 709.0,0,0,0,0, 3, 709.0
573900, 2, 3505.5,0,0,0,0, 2, 3505.5
656025, 1, 954.0,0,0,0,0, 1, 954.0
1816485, 1, 2471.0,0,0,0,0, 1, 2070.0
1327952, 59, 657.8644067796611,0,0,0,0, 59, 657.8644067796611
913183, 52, 705.8076923076923,0,0,0,0, 52, 705.8076923076923
1498172, 62, 676.5,0,0,0,0, 62, 676.5
373404, 253, 562.3438735177865, 35, 85.34285714285714, 1, 435.0, 219, 636.013698630137
10255, 197, 830.8172588832488,0,0,0,0, 197, 830.4213197969543
1692249, 2, 753.0,0,0,0,0, 2, 753.0
1923294, 3, 1504.0,0,0,0,0, 3, 1504.0
1923099, 2, 3762.0,0,0,0,0, 2, 3762.0
578456, 8309, 2060.820676375015, 47775, 253.58009419152276, 8308, 2060.6844005777566, 47438, 244.68055145663814
687354, 2, 1369.5,0,0,0,0, 2, 1369.5
798072, 7, 2312.4285714285716,0,0,0,0, 7, 2121.5714285714284
11642, 6, 1817.0,0,0,0,0, 6, 1817.0
464980, 6, 1189.5,0,0,0,0, 6, 1189.5
340435, 186, 813.8010752688172, 2, 79.0,0,0, 184, 821.7880434782609
156304, 11259, 10183.38227196021, 158198, 372.92719250559423, 18696, 14279.353872486094, 144301, 258.73921178647413
10256, 208, 954.4759615384615,0,0,0,0, 207, 955.7246376811594
479713, 2, 2097.0,0,0,0,0, 2, 2097.0
481147, 6, 1979.1666666666667,0,0,0,0, 8, 940.875
97081, 86, 642.4186046511628, 3, 79.0,0,0, 83, 662.7831325301205
557393, 144, 541.8541666666666, 26, 76.96153846153847,0,0, 118, 644.2881355932203
673860, 1549, 879.8308586184635, 65, 131.92307692307693,0,0, 1499, 902.9719813208806
1922749, 2, 1402.5,0,0,0,0, 2, 1402.5
129953, 29, 1330.896551724138,0,0,0,0, 34, 902.6176470588235
12286, 3, 1510.0,0,0,0,0, 3, 1510.0
1720500, 275, 575.7272727272727, 9, 79.33333333333333,0,0, 266, 592.5225563909775
1923661, 5, 2071.8,0,0,0,0, 5, 2071.8
1136231, 5785, 1480.0803802938635, 6170, 1379.15170178282, 5699, 1500.2596946832778, 6061, 1398.4365616234945
336987, 5, 577.8,0,0,0,0, 5, 577.8
588319, 2369, 855.7349092444069, 57, 152.26315789473685,0,0, 2314, 872.2800345721694
370354, 8814, 1247.2191967324711, 12167, 880.8631544341251, 8811, 1247.2145045965271, 12167, 880.8596202843758
445435, 10, 1384.5,0,0,0,0, 10, 1384.5
1922645, 2, 3984.0,0,0,0,0, 2, 3984.0
1923636, 1, 8247.0,0,0,0,0, 1, 8247.0
1162306, 27, 609.7777777777778,0,0,0,0, 27, 609.7777777777778
1923742, 2, 4591.5,0,0,0,0, 2, 4591.5
117198, 7, 651.4285714285714,0,0,0,0, 7, 651.4285714285714
582419, 2147, 838.3726129483, 54, 165.57407407407408,0,0, 2095, 854.8696897374701
1883370, 289, 811.2975778546713, 12, 83.5,0,0, 277, 842.826714801444
28588, 13760, 13156.975218023255, 139222, 418.97544209966816, 20741, 19593.62629574273, 123541, 350.39683182101487
1908802, 2, 1020.0,0,0,0,0, 2, 1020.0
1220714, 82, 610.4634146341464,0,0,0,0, 82, 610.4634146341464
1922528, 2, 4257.0,0,0,0,0, 2, 4257.0
1922661, 2, 3919.5,0,0,0,0, 2, 3919.5
911130, 1860, 963.3844086021505, 40, 188.475,0,0, 1822, 979.2777167947311
674954, 2, 3220.0,0,0,0,0, 3, 2147.0
1904884, 5, 604.8,0,0,0,0, 5, 604.8
437329, 75, 659.64,0,0,0,0, 75, 659.64
1634381, 7, 918.7142857142857,0,0,0,0, 8, 762.75
1887647, 59, 742.3559322033898,0,0,0,0, 60, 730.0
31602, 7, 673.0,0,0,0,0, 7, 672.8571428571429
1286141, 6, 4461.833333333333,0,0,0,0, 7, 3824.5714285714284
1923607, 1, 8304.0,0,0,0,0, 1, 8304.0
563119, 102, 531.2745098039215,0,0,0,0, 103, 526.1067961165048
1923156, 3, 3565.6666666666665,0,0,0,0, 4, 2674.5
1922366, 4, 2893.5,0,0,0,0, 4, 2893.5
1922624, 2, 4117.5,0,0,0,0, 2, 4117.5
1685742, 2, 838.5,0,0,0,0, 2, 838.5
180526, 6, 552.5,0,0,0,0, 6, 552.5
1229324, 3, 900.0,0,0,0,0, 3, 900.0
64894, 1, 10131.0,0,0,0,0, 1, 10131.0
333763, 6, 1133.5,0,0,0,0, 6, 1133.5
332054, 145, 893.8758620689655,0,0,0,0, 146, 858.1849315068494
1323524, 2, 2130.0,0,0,0,0, 2, 2130.0
1464127, 62, 612.4193548387096,0,0,0,0, 63, 602.7142857142857
1647405, 408, 473.2328431372549, 6, 79.33333333333333,0,0, 402, 479.1119402985075
320837, 79, 560.7721518987341,0,0,0,0, 79, 560.7721518987341
148880, 2, 1465.5,0,0,0,0, 2, 1465.5
1340822, 102, 549.3039215686274,0,0,0,0, 103, 543.9611650485436
460926, 5, 3034.8,0,0,0,0, 5, 3034.8
1940253, 4, 1794.0,0,0,0,0, 4, 1794.0
1636270, 44, 769.0909090909091,0,0,0,0, 44, 769.0909090909091
1922452, 2, 2421.0,0,0,0,0, 2, 2421.0
653358, 6, 567.5,0,0,0,0, 6, 567.5
229149, 5, 1075.2,0,0,0,0, 5, 1075.2
1163537, 2, 3637.5,0,0,0,0, 2, 3637.5
1128118, 5, 1147.8,0,0,0,0, 5, 1147.8
307461, 117, 814.1025641025641,0,0,0,0, 120, 793.725
34720, 12049, 15031.310233214375, 180969, 304.89073819272915, 20394, 21890.875453564775, 163380, 251.5501713796058
1768064, 1, 6684.0,0,0,0,0, 1, 6684.0
298650, 6, 553.0,0,0,0,0, 6, 553.0
1923482, 3, 3227.0,0,0,0,0, 3, 3227.0
1923640, 2, 3972.0,0,0,0,0, 2, 3972.0
326968, 33324, 3658.3661025087026, 242928, 298.40520236448657, 37526, 3980.4576826733464, 206401, 245.9836967844148
1391027, 2, 970.5,0,0,0,0, 2, 970.5
1777063, 49, 821.7551020408164,0,0,0,0, 49, 821.7551020408164
11138, 4, 6890.75,0,0,0,0, 5, 5528.4
1408137, 10, 1879.5,0,0,0,0, 10, 1879.5
911123, 1974, 921.8657548125633, 42, 188.45238095238096,0,0, 1933, 937.305742369374
94700, 6, 731.0,0,0,0,0, 6, 731.0
1864622, 65, 609.2, 1, 79.0,0,0, 64, 617.484375
222459, 6, 556.0,0,0,0,0, 6, 556.0
403897, 6, 715.0,0,0,0,0, 6, 715.0
1463817, 12, 654.25,0,0,0,0, 12, 654.25
1805954, 300, 507.1433333333333,0,0,0,0, 301, 505.45514950166114
1898060, 183, 712.8360655737705,0,0,0,0, 183, 712.8360655737705
656028, 1, 888.0,0,0,0,0, 1, 888.0
1234883, 2, 756.0,0,0,0,0, 2, 756.0
1300004, 121, 683.1818181818181, 1, 76.0,0,0, 120, 688.2416666666667
74969, 1840, 875.8521739130434, 53, 158.9245283018868,0,0, 1790, 895.5491620111732
1476584, 1, 6375.0,0,0,0,0, 1, 6375.0
333760, 8, 1221.25,0,0,0,0, 11, 676.9090909090909
1715778, 36, 1412.361111111111,0,0,0,0, 44, 800.25
1923126, 1, 10146.0,0,0,0,0, 1, 10146.0
1923756, 1, 2535.0,0,0,0,0, 1, 2535.0
592206, 6, 1394.0,0,0,0,0, 6, 1394.0
930091, 12882, 1432.632898618227, 33324, 501.23316528628015, 12882, 1432.632898618227, 33324, 501.23316528628015
1857100, 130, 599.2846153846153,0,0,0,0, 130, 599.2846153846153
1923201, 2, 1225.5,0,0,0,0, 2, 1225.5
11277, 5, 2201.8, 5, 2201.8, 5, 2201.8, 6, 1804.0
114777, 98, 564.3367346938776,0,0,0,0, 98, 564.3367346938776
1147160, 6, 1763.8333333333333,0,0,0,0, 6, 1723.0
1908807, 2, 11443.5,0,0,0,0, 2, 11443.5
1923159, 5, 1977.0,0,0,0,0, 5, 1977.0
64320, 1, 10260.0,0,0,0,0, 1, 10260.0
1307801, 1, 9321.0,0,0,0,0, 1, 9321.0
502780, 8522, 1607.502581553626, 25917, 452.6997337654821, 8390, 1625.7059594755663, 25785, 452.7108784176847
1406783, 233, 566.068669527897, 2, 81.5,0,0, 231, 557.1298701298701
909331, 7, 1016.1428571428571,0,0,0,0, 7, 1016.1428571428571
1985159, 1, 2133.0,0,0,0,0, 1, 2133.0
1923354, 2, 3685.5,0,0,0,0, 2, 3685.5
1923344, 2, 2616.0,0,0,0,0, 2, 2616.0
1555202, 618, 524.3543689320388, 7, 80.14285714285714,0,0, 611, 529.4435351882161
1532031, 2, 1462.5,0,0,0,0, 2, 1462.5
1923408, 1, 8406.0,0,0,0,0, 1, 8406.0
876449, 80, 508.3625,0,0,0,0, 80, 508.3625
1697349, 129, 927.6434108527131,0,0,0,0, 129, 927.4341085271318
1590836, 3, 3857.0,0,0,0,0, 3, 3857.0
859650, 6, 572.0,0,0,0,0, 6, 572.0
1542745, 2, 943.5,0,0,0,0, 2, 943.5
326594, 10189, 14001.088821277848, 96566, 268.1699355880952, 12833, 15927.261980830672, 90364, 237.15914523482803
125945, 15066, 5783.174631620868, 144535, 449.1540734078251, 22690, 10986.774922873512, 129796, 372.4298976855989
1297646, 1, 357.0,0,0,0,0, 1, 357.0
1328760, 8346, 1923.3716750539181, 28134, 506.4352385014573, 8201, 1955.7047920985246, 27461, 438.3487491351371
1692247, 2, 829.5,0,0,0,0, 2, 829.5
1655020, 47, 576.7446808510638,0,0,0,0, 48, 564.75
1647302, 77, 624.5584415584416,0,0,0,0, 78, 616.5384615384615
1519407, 3, 882.6666666666666,0,0,0,0, 4, 617.25
679926, 2853, 883.1538731160182, 58, 227.1206896551724,0,0, 2797, 896.0986771540937
1735586, 184, 458.3695652173913, 12, 78.75,0,0, 172, 484.8488372093023
1572747, 80, 578.5625, 1, 73.0,0,0, 79, 584.9620253164557
267285, 2, 1881.0,0,0,0,0, 2, 1881.0
1568974, 4, 764.75,0,0,0,0, 5, 594.0
346883, 57, 562.2105263157895,0,0,0,0, 57, 562.2105263157895
1922513, 2, 2001.0,0,0,0,0, 2, 2001.0
11272, 5, 2142.6,0,0,0,0, 5, 2142.6
169297, 56364, 3879.6352813852814, 389532, 341.76238152449605, 55633, 4282.424873726026, 259025, 273.9016620017373
1755754, 3, 1105.0,0,0,0,0, 3, 1105.0
1682187, 2, 3367.5,0,0,0,0, 2, 3367.5
1592083, 2, 759.0,0,0,0,0, 2, 759.0
180586, 3, 1886.0,0,0,0,0, 3, 1886.0
377611, 1, 357.0,0,0,0,0, 1, 357.0
569195, 1, 7467.0,0,0,0,0, 1, 7467.0
1922743, 3, 1500.0,0,0,0,0, 3, 1500.0
1923536, 1, 8070.0,0,0,0,0, 1, 8070.0
749447, 93, 670.4516129032259,0,0,0,0, 93, 670.4516129032259
1923193, 7, 1825.7142857142858,0,0,0,0, 7, 1825.7142857142858
11224, 7, 2127.1428571428573,0,0,0,0, 7, 2127.1428571428573
204440, 168, 857.0535714285714,0,0,0,0, 168, 857.0535714285714
1923252, 1, 9153.0,0,0,0,0, 1, 9153.0
1327759, 77, 624.0649350649351,0,0,0,0, 78, 616.0769230769231
1788436, 33, 1408.939393939394,0,0,0,0, 39, 963.4615384615385
133704, 2, 816.0,0,0,0,0, 2, 816.0
1538549, 3, 1367.6666666666667,0,0,0,0, 4, 1026.0
1923002, 3, 3704.0,0,0,0,0, 3, 3704.0
1923275, 2, 1254.0,0,0,0,0, 2, 1254.0
6198, 16356, 18224.914526779165, 93674, 253.90611055362214, 16356, 18224.914526779165, 92170, 230.8154280134534
642257, 4, 708.75,0,0,0,0, 3, 792.0
1167696, 5, 2340.8,0,0,0,0, 5, 2157.6
579137, 1760, 855.1522727272727, 47, 267.9574468085106,0,0, 1715, 870.2081632653061
10326, 80, 2198.4375,0,0,0,0, 81, 1575.962962962963
1527580, 102, 532.7156862745098,0,0,0,0, 103, 527.5339805825242
310539, 47, 711.4468085106383,0,0,0,0, 47, 711.4468085106383
1276181, 5, 1106.8,0,0,0,0, 6, 857.5
573063, 1504, 831.9155585106383, 48, 264.2291666666667,0,0, 1458, 849.4163237311385
1843738, 3, 918.0,0,0,0,0, 4, 654.75
2015173, 13438, 11383.139901771097, 202645, 411.8290557378667, 22760, 17438.820518453427, 177975, 245.97092850119398
1922648, 1, 7788.0,0,0,0,0, 1, 7788.0
687346, 3, 977.0,0,0,0,0, 3, 977.0
1406785, 255, 555.2509803921569, 3, 76.66666666666667,0,0, 252, 547.6071428571429
1129145, 69, 680.304347826087,0,0,0,0, 69, 680.304347826087
2162, 7280, 853.6957417582418, 167, 235.14970059880238,0,0, 7118, 867.5679966282663
1843763, 1, 1206.0,0,0,0,0, 1, 1206.0
12167, 6, 1393.5,0,0,0,0, 6, 1393.5
1923127, 1, 9189.0,0,0,0,0, 1, 9189.0
12618, 2, 1212.5,0,0,0,0, 4, 660.75
104580, 12, 1579.25,0,0,0,0, 12, 1579.25
204987, 6, 2482.3333333333335,0,0,0,0, 6, 2291.0
754051, 80, 547.4375, 2, 77.0,0,0, 77, 560.7272727272727
1734439, 8, 1993.375,0,0,0,0, 9, 1772.0
10710, 92, 1568.0869565217392, 23, 4374.782608695652, 23, 4374.782608695652, 73, 613.931506849315
10280, 163, 1005.4233128834355,0,0,0,0, 163, 1005.4233128834355
1569053, 6, 1405.0,0,0,0,0, 6, 1405.0
1860156, 1714, 913.1802800466744, 37, 199.9189189189189,0,0, 1678, 928.342073897497
1739611, 50, 641.4,0,0,0,0, 50, 641.4
